O14578	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
P09211	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
P54646	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
P05177	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
Q16644	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
O60341	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
P21817	1.00E-47	1.00E-47	1.00E-47	1.00E-47	0.5
P16444	0	0	0	0	0.5
Q07973	0	0	0	0	0.5
Q8NG68	0	0	0	0	0.5
Q8TBX8	0	0	0	0	0.5
Q8WTQ7	0	0	0	0	0.5
Q96S37	0	0	0	0	0.5
P14679	0	0	0	0	0.5
P28062	0	0	0	0	0.5
P36896	0	0	0	0	0.5
O00222	0	0	0	0	0.5
Q9UF33	0	0	0	0	0.5
P54764	0	0	0	0	0.5
O14578	0	0	0	0	0.5
P09211	0	0	0	0	0.5
P54646	0	0	0	0	0.5
P05177	0	0	0	0	0.5
Q16644	0	0	0	0	0.5
O60341	0	0	0	0	0.5
P21817	0	0	0	0	0.5
P16444	0.01	0.01	0.01	0.01	0.5
Q07973	0.01	0.01	0.01	0.01	0.5
Q8NG68	0.01	0.01	0.01	0.01	0.5
Q8TBX8	0.01	0.01	0.01	0.01	0.5
Q8WTQ7	0.01	0.01	0.01	0.01	0.5
P16444	0.01	0.01	0.01	0.01	0.5
Q07973	0.01	0.01	0.01	0.01	0.5
Q8NG68	0.01	0.01	0.01	0.01	0.5
Q8TBX8	0.01	0.01	0.01	0.01	0.5
Q8WTQ7	0.01	0.01	0.01	0.01	0.5
Q96S37	0.01	0.01	0.01	0.01	0.5
P14679	0.01	0.01	0.01	0.01	0.5
P28062	0.01	0.01	0.01	0.01	0.5
P36896	0.01	0.01	0.01	0.01	0.5
O00222	0.01	0.01	0.01	0.01	0.5
Q9UF33	0.01	0.01	0.01	0.01	0.5
P54764	0.01	0.01	0.01	0.01	0.5
O14578	0.01	0.01	0.01	0.01	0.5
P09211	0.01	0.01	0.01	0.01	0.5
P54646	0.01	0.01	0.01	0.01	0.5
P05177	0.01	0.01	0.01	0.01	0.5
Q16644	0.01	0.01	0.01	0.01	0.5
O60341	0.01	0.01	0.01	0.01	0.5
P21817	0.01	0.01	0.01	0.01	0.5
Q9UK32	0.01	0.01	0.01	0.01	0.5
P16444	0.1	0.1	0.1	0.1	0.5
Q07973	0.1	0.1	0.1	0.1	0.5
Q8NG68	0.1	0.1	0.1	0.1	0.5
Q8TBX8	0.1	0.1	0.1	0.1	0.5
Q8WTQ7	0.1	0.1	0.1	0.1	0.5
Q96S37	0.1	0.1	0.1	0.1	0.5
P14679	0.1	0.1	0.1	0.1	0.5
P28062	0.1	0.1	0.1	0.1	0.5
P36896	0.1	0.1	0.1	0.1	0.5
O00222	0.1	0.1	0.1	0.1	0.5
Q9UF33	0.1	0.1	0.1	0.1	0.5
P54764	0.1	0.1	0.1	0.1	0.5
O14578	0.1	0.1	0.1	0.1	0.5
P09211	0.1	0.1	0.1	0.1	0.5
P54646	0.1	0.1	0.1	0.1	0.5
P05177	0.1	0.1	0.1	0.1	0.5
Q16644	0.1	0.1	0.1	0.1	0.5
O60341	0.1	0.1	0.1	0.1	0.5
P21817	0.1	0.1	0.1	0.1	0.5
Q9UK32	0.1	0.1	0.1	0.1	0.5
Q8NEB9	0.1	0.1	0.1	0.1	0.5
P06730	0.1	0.1	0.1	0.1	0.5
Q8TDD5	0.1	0.1	0.1	0.1	0.5
O15552	0.1	0.1	0.1	0.1	0.5
Q13951	0.1	0.1	0.1	0.1	0.5
Q01196	0.1	0.1	0.1	0.1	0.5
P54762	0.1	0.1	0.1	0.1	0.5
P43354	0.1	0.1	0.1	0.1	0.5
Q05209	0.1	0.1	0.1	0.1	0.5
Q13470	0.1	0.1	0.1	0.1	0.5
P01160	0.1	0.1	0.1	0.1	0.5
P55211	0.1	0.1	0.1	0.1	0.5
Q86Z02	0.1	0.1	0.1	0.1	0.5
Q9UBC3	0.1	0.1	0.1	0.1	0.5
Q9Y6Q9	0.1	0.1	0.1	0.1	0.5
P35558	0.1	0.1	0.1	0.1	0.5
P79483	0.1	0.1	0.1	0.1	0.5
Q9Y5X9	0.1	0.1	0.1	0.1	0.5
P21964	0.1	0.1	0.1	0.1	0.5
P17707	0.1	0.1	0.1	0.1	0.5
Q6P1M0	0.1	0.1	0.1	0.1	0.5
Q16478	0.1	0.1	0.1	0.1	0.5
Q99523	0.1	0.1	0.1	0.1	0.5
Q9NSY1	0.1	0.1	0.1	0.1	0.5
O15197	0.1	0.1	0.1	0.1	0.5
Q15349	0.1	0.1	0.1	0.1	0.5
Q13873	0.1	0.1	0.1	0.1	0.5
P04233	0.1	0.1	0.1	0.1	0.5
